ID,ementa detalhada,temas,sub_ementas,tokens_temas,tema_principal,similaridade,cluster,Tema_Cluster
13515,Altera a Lei nº 9.605 de 1998.,"Direito Penal e Processual Penal, Meio Ambiente e Desenvolvimento Sustentável",['Altera a Lei nº 9.605 de 1998.'],"['Direito Penal e Processual Penal', 'Meio Ambiente e Desenvolvimento Sustentável']",Direito Penal e Processual Penal,0.4429070055484772,43,Meio Ambiente e Desenvolvimento Sustentável
13525,Altera o Decreto-lei nº 2-848 de 1940.,"Direito Penal e Processual Penal, Trabalho e Emprego",['Altera o Decreto-lei nº 2-848 de 1940.'],"['Direito Penal e Processual Penal', 'Trabalho e Emprego']",Direito Penal e Processual Penal,0.4572688937187195,29,Direitos Humanos e Minorias
13667,Altera o Decreto-lei 2.848 de 1940.,Direito Penal e Processual Penal,['Altera o Decreto-lei 2.848 de 1940.'],['Direito Penal e Processual Penal'],Direito Penal e Processual Penal,0.4635851979255676,34,Direito Penal e Processual Penal
13670,Altera o Decreto-lei nº 3.688 de 1941.,"Comunicações, Direito Penal e Processual Penal, Esporte e Lazer",['Altera o Decreto-lei nº 3.688 de 1941.'],"['Comunicações', 'Direito Penal e Processual Penal', 'Esporte e Lazer']",Comunicações,0.4641215205192566,34,Direito Penal e Processual Penal
13728,Altera a Lei nº 7.7713 de 1988.,"Esporte e Lazer, Finanças Públicas e Orçamento",['Altera a Lei nº 7.7713 de 1988.'],"['Esporte e Lazer', 'Finanças Públicas e Orçamento']",Esporte e Lazer,0.4413588047027588,43,Meio Ambiente e Desenvolvimento Sustentável
13730,Altera a Lei nº 7.713 de 1988.,"Esporte e Lazer, Finanças Públicas e Orçamento",['Altera a Lei nº 7.713 de 1988.'],"['Esporte e Lazer', 'Finanças Públicas e Orçamento']",Esporte e Lazer,0.44054114818573,7,Finanças Públicas e Orçamento
13747,Altera a Lei nº 7.713 de 1988.,"Direitos Humanos e Minorias, Esporte e Lazer, Finanças Públicas e Orçamento",['Altera a Lei nº 7.713 de 1988.'],"['Direitos Humanos e Minorias', 'Esporte e Lazer', 'Finanças Públicas e Orçamento']",Direitos Humanos e Minorias,0.4405410885810852,7,Finanças Públicas e Orçamento
13753,Altera a Lei nº 7.713 de 1988.,"Esporte e Lazer, Finanças Públicas e Orçamento",['Altera a Lei nº 7.713 de 1988.'],"['Esporte e Lazer', 'Finanças Públicas e Orçamento']",Esporte e Lazer,0.44054114818573,7,Finanças Públicas e Orçamento
13766,"Altera a Lei nº 1.079, de 10 de abril de 1950.","Administração Pública, Comunicações","['Altera a Lei nº 1.079', 'de 10 de abril de 1950.']","['Administração Pública', 'Comunicações']",Administração Pública,0.42342049289833417,36,Finanças Públicas e Orçamento
13879,"Altera a Lei nº 8.935, de 18 de novembro de 1994.",Administração Pública,"['Altera a Lei nº 8.935', 'de 18 de novembro de 1994.']",['Administração Pública'],Administração Pública,0.4247022974998393,36,Finanças Públicas e Orçamento
13902,Altera a Lei nº 9.605 de 1998.,"Direito Penal e Processual Penal, Energia, Recursos Hídricos e Minerais, Meio Ambiente e Desenvolvimento Sustentável",['Altera a Lei nº 9.605 de 1998.'],"['Direito Penal e Processual Penal', 'Energia', 'Recursos Hídricos e Minerais', 'Meio Ambiente e Desenvolvimento Sustentável']",Direito Penal e Processual Penal,0.44290691614151,43,Meio Ambiente e Desenvolvimento Sustentável
13912,Altera a o Decreto-lei nº 2.848 de 1940.,"Direito Penal e Processual Penal, Direitos Humanos e Minorias",['Altera a o Decreto-lei nº 2.848 de 1940.'],"['Direito Penal e Processual Penal', 'Direitos Humanos e Minorias']",Direito Penal e Processual Penal,0.450554221868515,12,Direito Penal e Processual Penal
13932,Altera a Lei nº 8.069 de 1990.,"Ciência, Tecnologia e Inovação, Direito Penal e Processual Penal, Direitos Humanos e Minorias",['Altera a Lei nº 8.069 de 1990.'],"['Ciência', 'Tecnologia e Inovação', 'Direito Penal e Processual Penal', 'Direitos Humanos e Minorias']",Ciência,0.48255655169487,41,Direito Penal e Processual Penal
13941,Altera a Lei nº 13.431 de 2017.,"Defesa e Segurança, Direito Penal e Processual Penal, Direitos Humanos e Minorias",['Altera a Lei nº 13.431 de 2017.'],"['Defesa e Segurança', 'Direito Penal e Processual Penal', 'Direitos Humanos e Minorias']",Defesa e Segurança,0.4350533187389374,35,Direitos Humanos e Minorias
13951,Altera as Leis nº 11.196 de 2005 e 11.488 de 2007.,"Administração Pública, Energia, Recursos Hídricos e Minerais, Finanças Públicas e Orçamento",['Altera as Leis nº 11.196 de 2005 e 11.488 de 2007.'],"['Administração Pública', 'Energia', 'Recursos Hídricos e Minerais', 'Finanças Públicas e Orçamento']",Administração Pública,0.4447125792503357,42,Direitos Humanos e Minorias
13952,Altera a Lei nº 9.504 de 1997.,"Política, Partidos e Eleições",['Altera a Lei nº 9.504 de 1997.'],"['Política', 'Partidos e Eleições']",Política,0.429066926240921,26,Direitos Humanos e Minorias
13955,Altera a Lei nº 14.597 de 2023.,Esporte e Lazer,['Altera a Lei nº 14.597 de 2023.'],['Esporte e Lazer'],Esporte e Lazer,0.4617033004760742,8,Direito Penal e Processual Penal
14020,Altera o Decreto-lei nº 2.848 de 1941.,Direito Penal e Processual Penal,['Altera o Decreto-lei nº 2.848 de 1941.'],['Direito Penal e Processual Penal'],Direito Penal e Processual Penal,0.45902588963508606,8,Direito Penal e Processual Penal
14037,Altera o Decreto-lei 5.452 de 1943.,"Direitos Humanos e Minorias, Saúde, Trabalho e Emprego",['Altera o Decreto-lei 5.452 de 1943.'],"['Direitos Humanos e Minorias', 'Saúde', 'Trabalho e Emprego']",Direitos Humanos e Minorias,0.4417480528354645,43,Meio Ambiente e Desenvolvimento Sustentável
14040,"Altera as Leis nº 6.015 de 1973, nº 8.069 de 1190, nº 8.213 de 1991, nº 8.112 de 1190, nº 9.029 de 1995, nº 7.716 de 1989 e os Decretos-lei nº 2.848 de 1940, nº 1.001 de 1969, nº 3.689 de 1941 e nº 5.452 de 1943.","Direito Penal e Processual Penal, Direitos Humanos e Minorias, Previdência e Assistência Social, Trabalho e Emprego","['Altera as Leis nº 6.015 de 1973', 'nº 8.069 de 1190', 'nº 8.213 de 1991', 'nº 8.112 de 1190', 'nº 9.029 de 1995', 'nº 7.716 de 1989 e os Decretos-lei nº 2.848 de 1940', 'nº 1.001 de 1969', 'nº 3.689 de 1941 e nº 5.452 de 1943.']","['Direito Penal e Processual Penal', 'Direitos Humanos e Minorias', 'Previdência e Assistência Social', 'Trabalho e Emprego']",Direito Penal e Processual Penal,0.44623682956502897,25,Finanças Públicas e Orçamento
14044,"Altera o Decreto-lei nº 2.848, 7 de dezembro de 1940.","Direito Penal e Processual Penal, Meio Ambiente e Desenvolvimento Sustentável","['Altera o Decreto-lei nº 2.848', '7 de dezembro de 1940.']","['Direito Penal e Processual Penal', 'Meio Ambiente e Desenvolvimento Sustentável']",Direito Penal e Processual Penal,0.45670758041681025,29,Direitos Humanos e Minorias
14049,"Altera a Lei n º 9.608, de 18 de fevereiro de 1998.","Meio Ambiente e Desenvolvimento Sustentável, Trabalho e Emprego","['Altera a Lei n º 9.608', 'de 18 de fevereiro de 1998.']","['Meio Ambiente e Desenvolvimento Sustentável', 'Trabalho e Emprego']",Meio Ambiente e Desenvolvimento Sustentável,0.39096981895213223,14,Trabalho e Emprego
14052,Alter a Lei nº 14.601 de 2023.,"Educação, Previdência e Assistência Social",['Alter a Lei nº 14.601 de 2023.'],"['Educação', 'Previdência e Assistência Social']",Educação,0.4367988407611847,35,Direitos Humanos e Minorias
14064,Altera o Decreto-lei nº 2.848 de 1940.,"Administração Pública, Direito Penal e Processual Penal",['Altera o Decreto-lei nº 2.848 de 1940.'],"['Administração Pública', 'Direito Penal e Processual Penal']",Administração Pública,0.4605071544647217,8,Direito Penal e Processual Penal
14098,Altera a Lei nº 8.742 de 1993.,"Direitos Humanos e Minorias, Finanças Públicas e Orçamento, Previdência e Assistência Social",['Altera a Lei nº 8.742 de 1993.'],"['Direitos Humanos e Minorias', 'Finanças Públicas e Orçamento', 'Previdência e Assistência Social']",Direitos Humanos e Minorias,0.4047670364379883,20,Direitos Humanos e Minorias
14101,Altera as Leis nº 8.036 de 1990 e 8.212 de 1991.,"Direitos Humanos e Minorias, Finanças Públicas e Orçamento, Previdência e Assistência Social, Trabalho e Emprego",['Altera as Leis nº 8.036 de 1990 e 8.212 de 1991.'],"['Direitos Humanos e Minorias', 'Finanças Públicas e Orçamento', 'Previdência e Assistência Social', 'Trabalho e Emprego']",Direitos Humanos e Minorias,0.4152483344078064,30,Finanças Públicas e Orçamento
14129,Altera a Lei nº 9.250 de 1995.,"Finanças Públicas e Orçamento, Saúde",['Altera a Lei nº 9.250 de 1995.'],"['Finanças Públicas e Orçamento', 'Saúde']",Finanças Públicas e Orçamento,0.4242953062057495,36,Finanças Públicas e Orçamento
14134,Altera a Lei nº 7.210 de 1984 e o Decreto-lei nº 3.689 fde 1941.,"Defesa e Segurança, Direito Penal e Processual Penal",['Altera a Lei nº 7.210 de 1984 e o Decreto-lei nº 3.689 fde 1941.'],"['Defesa e Segurança', 'Direito Penal e Processual Penal']",Defesa e Segurança,0.449267715215683,12,Direito Penal e Processual Penal
14157,Altera a Lei nº 12.232de 2010.,"Administração Pública, Direitos Humanos e Minorias, Finanças Públicas e Orçamento, Saúde",['Altera a Lei nº 12.232de 2010.'],"['Administração Pública', 'Direitos Humanos e Minorias', 'Finanças Públicas e Orçamento', 'Saúde']",Administração Pública,0.4244595170021057,36,Finanças Públicas e Orçamento
14184,Altera a Lei nº13.146 de 2015.,"Direitos Humanos e Minorias, Esporte e Lazer",['Altera a Lei nº13.146 de 2015.'],"['Direitos Humanos e Minorias', 'Esporte e Lazer']",Direitos Humanos e Minorias,0.453718900680542,45,Direitos Humanos e Minorias
14192,Altera o Decreto-Lei nº 2.848 de 1940.,"Administração Pública, Defesa e Segurança, Direito Penal e Processual Penal",['Altera o Decreto-Lei nº 2.848 de 1940.'],"['Administração Pública', 'Defesa e Segurança', 'Direito Penal e Processual Penal']",Administração Pública,0.48191139101982117,41,Direito Penal e Processual Penal
14194,Altera os Decreto-lei 2.848 de 1940 e 3.689 de 1941.,"Defesa e Segurança, Direito Penal e Processual Penal",['Altera os Decreto-lei 2.848 de 1940 e 3.689 de 1941.'],"['Defesa e Segurança', 'Direito Penal e Processual Penal']",Defesa e Segurança,0.4562545120716095,29,Direitos Humanos e Minorias
14201,Altera a Lei nº 9.279 de 1996.,"Direito Civil e Processual Civil, Direito Penal e Processual Penal, Indústria, Comércio e Serviços",['Altera a Lei nº 9.279 de 1996.'],"['Direito Civil e Processual Civil', 'Direito Penal e Processual Penal', 'Indústria', 'Comércio e Serviços']",Direito Civil e Processual Civil,0.4328188896179199,0,Trabalho e Emprego
14234,Altera a Lei nº 8.078 de 1190.,"Direito e Defesa do Consumidor, Indústria, Comércio e Serviços",['Altera a Lei nº 8.078 de 1190.'],"['Direito e Defesa do Consumidor', 'Indústria', 'Comércio e Serviços']",Direito e Defesa do Consumidor,0.48732370138168335,49,Direito Civil e Processual Civil
14235,Altera a Lei nº 14.597 de 2023.,Esporte e Lazer,['Altera a Lei nº 14.597 de 2023.'],['Esporte e Lazer'],Esporte e Lazer,0.4617033004760742,8,Direito Penal e Processual Penal
14237,Altera a Lei nº 4.502 de 1964.,"Finanças Públicas e Orçamento, Viação, Transporte e Mobilidade",['Altera a Lei nº 4.502 de 1964.'],"['Finanças Públicas e Orçamento', 'Viação', 'Transporte e Mobilidade']",Finanças Públicas e Orçamento,0.42359691858291626,36,Finanças Públicas e Orçamento
14256,Altera a Lei nº 9.250 de 1995.,Finanças Públicas e Orçamento,['Altera a Lei nº 9.250 de 1995.'],['Finanças Públicas e Orçamento'],Finanças Públicas e Orçamento,0.42429524660110474,36,Finanças Públicas e Orçamento
14277,Revoga as Leis nº 12.838 de 2013 e 14.467 de 2022.,"Economia, Finanças Públicas e Orçamento",['Revoga as Leis nº 12.838 de 2013 e 14.467 de 2022.'],"['Economia', 'Finanças Públicas e Orçamento']",Economia,0.4424608051776886,43,Meio Ambiente e Desenvolvimento Sustentável
14280,Altera a Lei nº de 10.438 de 2002.,"Energia, Recursos Hídricos e Minerais, Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável",['Altera a Lei nº de 10.438 de 2002.'],"['Energia', 'Recursos Hídricos e Minerais', 'Finanças Públicas e Orçamento', 'Meio Ambiente e Desenvolvimento Sustentável']",Energia,0.41504809260368347,47,Direitos Humanos e Minorias
14282,Altera as Lei nº 11.959 de 2009 e 9.605 de 1998.,"Agricultura, Pecuária, Pesca e Extrativismo, Direitos Humanos e Minorias, Meio Ambiente e Desenvolvimento Sustentável",['Altera as Lei nº 11.959 de 2009 e 9.605 de 1998.'],"['Agricultura', 'Pecuária', 'Pesca e Extrativismo', 'Direitos Humanos e Minorias', 'Meio Ambiente e Desenvolvimento Sustentável']",Agricultura,0.42482876777648926,36,Finanças Públicas e Orçamento
14285,"Altera a Lei nº 9.656, de 3 de junho de 1998.",Saúde,"['Altera a Lei nº 9.656', 'de 3 de junho de 1998.']",['Saúde'],Saúde,0.29466523957806967,21,Saúde
14288,"Altera a Lei nº 6.009, de 26 de dezembro de 1973.","Cidades e Desenvolvimento Urbano, Turismo, Viação, Transporte e Mobilidade","['Altera a Lei nº 6.009', 'de 26 de dezembro de 1973.']","['Cidades e Desenvolvimento Urbano', 'Turismo', 'Viação', 'Transporte e Mobilidade']",Cidades e Desenvolvimento Urbano,0.45675102383532423,29,Direitos Humanos e Minorias
14293,"Altera a Lei nº 13.693, de 10 de julho de 2018.",Direito e Justiça,"['Altera a Lei nº 13.693', 'de 10 de julho de 2018.']",['Direito e Justiça'],Direito e Justiça,0.4211253311898973,15,Direitos Humanos e Minorias
14327,Altera a Lei nº 13.105 de 2015.,Direito Civil e Processual Civil,['Altera a Lei nº 13.105 de 2015.'],['Direito Civil e Processual Civil'],Direito Civil e Processual Civil,0.4689862132072449,16,Direito Civil e Processual Civil
14331,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940.","Direito Penal e Processual Penal, Saúde","['Altera o Decreto-Lei nº 2.848', 'de 7 de dezembro de 1940.']","['Direito Penal e Processual Penal', 'Saúde']",Direito Penal e Processual Penal,0.4520179358897386,45,Direitos Humanos e Minorias
14346,"Altera a Lei nº 9.394, de 20 de dezembro de 1996.",Educação,"['Altera a Lei nº 9.394', 'de 20 de dezembro de 1996.']",['Educação'],Educação,0.32997366025092756,13,Educação
14367,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940; Lei nº 8.072, de 25 julho de 1990; Lei nº 12.694, de 24 de julho de 2012; Lei nº 13.709, de 14 de agosto de 2018.","Administração Pública, Defesa e Segurança, Direito e Justiça, Direito Penal e Processual Penal","['Altera o Decreto-Lei nº 2.848', 'de 7 de dezembro de 1940', 'Lei nº 8.072', 'de 25 julho de 1990', 'Lei nº 12.694', 'de 24 de julho de 2012', 'Lei nº 13.709', 'de 14 de agosto de 2018.']","['Administração Pública', 'Defesa e Segurança', 'Direito e Justiça', 'Direito Penal e Processual Penal']",Administração Pública,0.4627501937823418,34,Direito Penal e Processual Penal
14440,Altera a Lei nº 8.313 de 1991.,"Administração Pública, Finanças Públicas e Orçamento",['Altera a Lei nº 8.313 de 1991.'],"['Administração Pública', 'Finanças Públicas e Orçamento']",Administração Pública,0.43084433674812317,0,Trabalho e Emprego
14449,"Altera a Lei nº 10.406, de 10 de janeiro de 2002.",Direito Civil e Processual Civil,"['Altera a Lei nº 10.406', 'de 10 de janeiro de 2002.']",['Direito Civil e Processual Civil'],Direito Civil e Processual Civil,0.45039946728564323,12,Direito Penal e Processual Penal
14467,"Altera o Decreto-Lei nº 2.848, de 7 de Dezembro de 1940.","Direito Penal e Processual Penal, Direitos Humanos e Minorias","['Altera o Decreto-Lei nº 2.848', 'de 7 de Dezembro de 1940.']","['Direito Penal e Processual Penal', 'Direitos Humanos e Minorias']",Direito Penal e Processual Penal,0.4698387494793645,16,Direito Civil e Processual Civil
14469,Altera a Lei nº. 8.069 de 1990.,"Administração Pública, Direitos Humanos e Minorias, Meio Ambiente e Desenvolvimento Sustentável",['Altera a Lei nº. 8.069 de 1990.'],"['Administração Pública', 'Direitos Humanos e Minorias', 'Meio Ambiente e Desenvolvimento Sustentável']",Administração Pública,0.4139503538608551,47,Direitos Humanos e Minorias
14500,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940.","Indústria, Comércio e Serviços, Saúde","['Altera o Decreto-Lei nº 2.848', 'de 7 de dezembro de 1940.']","['Indústria', 'Comércio e Serviços', 'Saúde']",Indústria,0.40640606317255235,20,Direitos Humanos e Minorias
14505,"Altera a Lei nº 8.213, de 24 de julho de 1991.",Previdência e Assistência Social,"['Altera a Lei nº 8.213', 'de 24 de julho de 1991.']",['Previdência e Assistência Social'],Previdência e Assistência Social,0.38544826954603195,48,Viação
14518,Altera a Lei nº 9.504 de 1997.,"Política, Partidos e Eleições",['Altera a Lei nº 9.504 de 1997.'],"['Política', 'Partidos e Eleições']",Política,0.429066926240921,26,Direitos Humanos e Minorias
14524,Altera as Leis nº 9.503 de 1997 e 12.305 de 2010.,"Meio Ambiente e Desenvolvimento Sustentável, Viação, Transporte e Mobilidade",['Altera as Leis nº 9.503 de 1997 e 12.305 de 2010.'],"['Meio Ambiente e Desenvolvimento Sustentável', 'Viação', 'Transporte e Mobilidade']",Meio Ambiente e Desenvolvimento Sustentável,0.4431162476539612,43,Meio Ambiente e Desenvolvimento Sustentável
